;sp1;sp2;sp1_inc;sp2_inc;obs_cooccur;prob_cooccur;exp_cooccur;p_lt;p_gt;Negative_association;Positive_association;sp1_name;sp2_name;Experimento
1208;4;9;7;39;4;0.056;3.9;0.67946;0.62895;0;0;Panthera.leo;Vulpes.vulpes;16
1209;4;10;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Vulpes.lagopus;16
1210;4;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.leo;Meles.meles;16
1211;4;12;7;52;2;0.074;5.2;0.01031;0.99917;1;0;Panthera.leo;Homo_neand;16
1212;4;13;7;2;0;0.003;0.2;0.8087;1;0;0;Panthera.leo;Homo.sapiens;16
1213;5;6;12;10;5;0.024;1.7;0.99895;0.0102;0;1;Panthera.pardus;Felis.silvestris;16
1214;5;7;12;29;8;0.071;5;0.98828;0.05257;0;0;Panthera.pardus;Crocuta.crocuta;16
1215;5;8;12;41;7;0.1;7;0.61423;0.63673;0;0;Panthera.pardus;Canis.lupus;16
1216;5;9;12;39;8;0.096;6.7;0.87743;0.30453;0;0;Panthera.pardus;Vulpes.vulpes;16
1217;5;10;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Vulpes.lagopus;16
1218;5;11;12;13;3;0.032;2.2;0.85039;0.39146;0;0;Panthera.pardus;Meles.meles;16
1219;5;12;12;52;9;0.127;8.9;0.65089;0.63129;0;0;Panthera.pardus;Homo_neand;16
1220;5;13;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Homo.sapiens;16
1221;6;7;10;29;5;0.059;4.1;0.82684;0.3975;0;0;Felis.silvestris;Crocuta.crocuta;16
1222;6;8;10;41;6;0.084;5.9;0.6667;0.6025;0;0;Felis.silvestris;Canis.lupus;16
1223;6;9;10;39;9;0.08;5.6;0.9984;0.01816;0;1;Felis.silvestris;Vulpes.vulpes;16
1224;6;10;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Vulpes.lagopus;16
1225;6;11;10;13;4;0.027;1.9;0.98458;0.08083;0;0;Felis.silvestris;Meles.meles;16
1226;6;12;10;52;7;0.106;7.4;0.50295;0.77224;0;0;Felis.silvestris;Homo_neand;16
1227;6;13;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Homo.sapiens;16
1228;7;8;29;41;21;0.243;17;0.98769;0.04083;0;1;Crocuta.crocuta;Canis.lupus;16
1229;7;9;29;39;18;0.231;16.2;0.87394;0.25643;0;0;Crocuta.crocuta;Vulpes.vulpes;16
1230;7;10;29;2;1;0.012;0.8;0.83188;0.66046;0;0;Crocuta.crocuta;Vulpes.lagopus;16
1231;7;11;29;13;6;0.077;5.4;0.75787;0.46712;0;0;Crocuta.crocuta;Meles.meles;16
1232;7;12;29;52;19;0.308;21.5;0.12867;0.95384;0;0;Crocuta.crocuta;Homo_neand;16
1233;7;13;29;2;2;0.012;0.8;1;0.16812;0;0;Crocuta.crocuta;Homo.sapiens;16
1234;8;9;41;39;27;0.326;22.8;0.98873;0.03688;0;1;Canis.lupus;Vulpes.vulpes;16
1235;8;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Vulpes.lagopus;16
1236;8;11;41;13;11;0.109;7.6;0.9948;0.03222;0;1;Canis.lupus;Meles.meles;16
1237;8;12;41;52;28;0.435;30.5;0.13829;0.95192;0;0;Canis.lupus;Homo_neand;16
1238;8;13;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Canis.lupus;Homo.sapiens;16
1239;9;10;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Vulpes.lagopus;16
1240;9;11;39;13;11;0.103;7.2;0.99727;0.01914;0;1;Vulpes.vulpes;Meles.meles;16
1241;9;12;39;52;28;0.414;29;0.39979;0.79021;0;0;Vulpes.vulpes;Homo_neand;16
1242;9;13;39;2;1;0.016;1.1;0.69317;0.80745;0;0;Vulpes.vulpes;Homo.sapiens;16
1243;10;11;2;13;0;0.005;0.4;0.66087;1;0;0;Vulpes.lagopus;Meles.meles;16
1244;10;12;2;52;0;0.021;1.5;0.06335;1;0;0;Vulpes.lagopus;Homo_neand;16
1245;10;13;2;2;0;0.001;0.1;0.94327;1;0;0;Vulpes.lagopus;Homo.sapiens;16
1246;11;12;13;52;9;0.138;9.7;0.44169;0.79549;0;0;Meles.meles;Homo_neand;16
1247;11;13;13;2;0;0.005;0.4;0.66087;1;0;0;Meles.meles;Homo.sapiens;16
1248;12;13;52;2;0;0.021;1.5;0.06335;1;0;0;Homo_neand;Homo.sapiens;16
1249;1;2;16;35;9;0.114;8;0.80312;0.38832;0;0;Ursus.arctos;Ursus.spelaeus;17
1250;1;3;16;7;3;0.023;1.6;0.95676;0.19098;0;0;Ursus.arctos;Panthera.spelaea;17
1251;1;4;16;8;2;0.026;1.8;0.73867;0.58963;0;0;Ursus.arctos;Panthera.leo;17
1252;1;5;16;11;2;0.036;2.5;0.5161;0.77881;0;0;Ursus.arctos;Panthera.pardus;17
1253;1;6;16;10;4;0.033;2.3;0.95803;0.16046;0;0;Ursus.arctos;Felis.silvestris;17
1254;1;7;16;30;11;0.098;6.9;0.99629;0.01821;0;1;Ursus.arctos;Crocuta.crocuta;17
1255;1;8;16;44;13;0.144;10.1;0.98236;0.07207;0;0;Ursus.arctos;Canis.lupus;17
1256;1;9;16;41;9;0.134;9.4;0.52583;0.69465;0;0;Ursus.arctos;Vulpes.vulpes;17
1257;1;10;16;2;0;0.007;0.5;0.59255;1;0;0;Ursus.arctos;Vulpes.lagopus;17
1258;1;11;16;13;1;0.042;3;0.13897;0.97665;0;0;Ursus.arctos;Meles.meles;17
1259;1;12;16;51;10;0.167;11.7;0.22606;0.91372;0;0;Ursus.arctos;Homo_neand;17
1260;1;13;16;1;1;0.003;0.2;1;0.22857;0;0;Ursus.arctos;Homo.sapiens;17
1261;2;3;35;7;5;0.05;3.5;0.947;0.21413;0;0;Ursus.spelaeus;Panthera.spelaea;17
1262;2;4;35;8;5;0.057;4;0.87027;0.3548;0;0;Ursus.spelaeus;Panthera.leo;17
1263;2;5;35;11;5;0.079;5.5;0.5;0.74352;0;0;Ursus.spelaeus;Panthera.pardus;17
1264;2;6;35;10;6;0.071;5;0.84706;0.36717;0;0;Ursus.spelaeus;Felis.silvestris;17
1265;2;7;35;30;19;0.214;15;0.98552;0.04508;0;1;Ursus.spelaeus;Crocuta.crocuta;17
1266;2;8;35;44;29;0.314;22;0.99993;0.00055;0;1;Ursus.spelaeus;Canis.lupus;17
1267;2;9;35;41;25;0.293;20.5;0.99271;0.0257;0;1;Ursus.spelaeus;Vulpes.vulpes;17
1268;2;10;35;2;0;0.014;1;0.24638;1;0;0;Ursus.spelaeus;Vulpes.lagopus;17
1269;2;11;35;13;10;0.093;6.5;0.99412;0.03119;0;1;Ursus.spelaeus;Meles.meles;17
1270;2;12;35;51;22;0.364;25.5;0.05275;0.98499;0;0;Ursus.spelaeus;Homo_neand;17
1271;2;13;35;1;1;0.007;0.5;1;0.5;0;0;Ursus.spelaeus;Homo.sapiens;17
1272;3;4;7;8;0;0.011;0.8;0.41025;1;0;0;Panthera.spelaea;Panthera.leo;17
1273;3;5;7;11;1;0.016;1.1;0.69803;0.71542;0;0;Panthera.spelaea;Panthera.pardus;17
1274;3;6;7;10;0;0.014;1;0.32217;1;0;0;Panthera.spelaea;Felis.silvestris;17
1275;3;7;7;30;4;0.043;3;0.88577;0.3401;0;0;Panthera.spelaea;Crocuta.crocuta;17
1276;3;8;7;44;6;0.063;4.4;0.96803;0.18507;0;0;Panthera.spelaea;Canis.lupus;17
1277;3;9;7;41;4;0.059;4.1;0.61867;0.69002;0;0;Panthera.spelaea;Vulpes.vulpes;17
1278;3;10;7;2;1;0.003;0.2;0.9913;0.1913;0;0;Panthera.spelaea;Vulpes.lagopus;17
1279;3;11;7;13;1;0.019;1.3;0.61407;0.77945;0;0;Panthera.spelaea;Meles.meles;17
1280;3;12;7;51;3;0.073;5.1;0.0809;0.98644;0;0;Panthera.spelaea;Homo_neand;17
1281;3;13;7;1;0;0.001;0.1;0.9;1;0;0;Panthera.spelaea;Homo.sapiens;17
1282;4;5;8;11;0;0.018;1.3;0.23489;1;0;0;Panthera.leo;Panthera.pardus;17
1283;4;6;8;10;1;0.016;1.1;0.68013;0.72897;0;0;Panthera.leo;Felis.silvestris;17
1284;4;7;8;30;6;0.049;3.4;0.99075;0.05831;0;0;Panthera.leo;Crocuta.crocuta;17
1285;4;8;8;44;6;0.072;5;0.87569;0.36733;0;0;Panthera.leo;Canis.lupus;17
1286;4;9;8;41;5;0.067;4.7;0.72744;0.56262;0;0;Panthera.leo;Vulpes.vulpes;17
1287;4;10;8;2;0;0.003;0.2;0.78302;1;0;0;Panthera.leo;Vulpes.lagopus;17
1288;4;11;8;13;1;0.021;1.5;0.53911;0.82496;0;0;Panthera.leo;Meles.meles;17
1289;4;12;8;51;3;0.083;5.8;0.0296;0.99606;1;0;Panthera.leo;Homo_neand;17
1290;4;13;8;1;0;0.002;0.1;0.88571;1;0;0;Panthera.leo;Homo.sapiens;17
1291;5;6;11;10;5;0.022;1.6;0.99944;0.00639;0;1;Panthera.pardus;Felis.silvestris;17
1292;5;7;11;30;7;0.067;4.7;0.96754;0.11844;0;0;Panthera.pardus;Crocuta.crocuta;17
1293;5;8;11;44;8;0.099;6.9;0.86016;0.35279;0;0;Panthera.pardus;Canis.lupus;17
1294;5;9;11;41;8;0.092;6.4;0.91778;0.24357;0;0;Panthera.pardus;Vulpes.vulpes;17
1295;5;10;11;2;0;0.004;0.3;0.70849;1;0;0;Panthera.pardus;Vulpes.lagopus;17
1296;5;11;11;13;3;0.029;2;0.8874;0.331;0;0;Panthera.pardus;Meles.meles;17
1297;5;12;11;51;8;0.114;8;0.62537;0.65978;0;0;Panthera.pardus;Homo_neand;17
1298;5;13;11;1;0;0.002;0.2;0.84286;1;0;0;Panthera.pardus;Homo.sapiens;17
1299;6;7;10;30;5;0.061;4.3;0.79948;0.43689;0;0;Felis.silvestris;Crocuta.crocuta;17
1300;6;8;10;44;7;0.09;6.3;0.80208;0.44907;0;0;Felis.silvestris;Canis.lupus;17
1301;6;9;10;41;9;0.084;5.9;0.99717;0.02844;0;1;Felis.silvestris;Vulpes.vulpes;17
1302;6;10;10;2;0;0.004;0.3;0.73292;1;0;0;Felis.silvestris;Vulpes.lagopus;17
1303;6;11;10;13;4;0.027;1.9;0.98458;0.08083;0;0;Felis.silvestris;Meles.meles;17
1304;6;12;10;51;7;0.104;7.3;0.5476;0.73519;0;0;Felis.silvestris;Homo_neand;17
1305;6;13;10;1;0;0.002;0.1;0.85714;1;0;0;Felis.silvestris;Homo.sapiens;17
1306;7;8;30;44;25;0.269;18.9;0.99969;0.00199;0;1;Crocuta.crocuta;Canis.lupus;17
1307;7;9;30;41;20;0.251;17.6;0.92508;0.17232;0;0;Crocuta.crocuta;Vulpes.vulpes;17
1308;7;10;30;2;1;0.012;0.9;0.81988;0.67702;0;0;Crocuta.crocuta;Vulpes.lagopus;17
1309;7;11;30;13;6;0.08;5.6;0.71946;0.51376;0;0;Crocuta.crocuta;Meles.meles;17
1310;7;12;30;51;19;0.312;21.9;0.10057;0.9656;0;0;Crocuta.crocuta;Homo_neand;17
1311;7;13;30;1;1;0.006;0.4;1;0.42857;0;0;Crocuta.crocuta;Homo.sapiens;17
1312;8;9;44;41;29;0.368;25.8;0.96929;0.08554;0;0;Canis.lupus;Vulpes.vulpes;17
1313;8;10;44;2;1;0.018;1.3;0.60828;0.86542;0;0;Canis.lupus;Vulpes.lagopus;17
1314;8;11;44;13;11;0.117;8.2;0.98735;0.06516;0;0;Canis.lupus;Meles.meles;17
1315;8;12;44;51;30;0.458;32.1;0.19428;0.92483;0;0;Canis.lupus;Homo_neand;17
1316;8;13;44;1;0;0.009;0.6;0.37143;1;0;0;Canis.lupus;Homo.sapiens;17
1317;9;10;41;2;1;0.017;1.2;0.66046;0.83188;0;0;Vulpes.vulpes;Vulpes.lagopus;17
1318;9;11;41;13;11;0.109;7.6;0.9948;0.03222;0;1;Vulpes.vulpes;Meles.meles;17
1319;9;12;41;51;29;0.427;29.9;0.42268;0.77151;0;0;Vulpes.vulpes;Homo_neand;17
1320;9;13;41;1;0;0.008;0.6;0.41429;1;0;0;Vulpes.vulpes;Homo.sapiens;17
1321;10;11;2;13;0;0.005;0.4;0.66087;1;0;0;Vulpes.lagopus;Meles.meles;17
1322;10;12;2;51;0;0.021;1.5;0.07081;1;0;0;Vulpes.lagopus;Homo_neand;17
1323;10;13;2;1;0;0;0;0.97143;1;0;0;Vulpes.lagopus;Homo.sapiens;17
1324;11;12;13;51;9;0.135;9.5;0.49399;0.75444;0;0;Meles.meles;Homo_neand;17
1325;11;13;13;1;0;0.003;0.2;0.81429;1;0;0;Meles.meles;Homo.sapiens;17
1326;12;13;51;1;0;0.01;0.7;0.27143;1;0;0;Homo_neand;Homo.sapiens;17
1327;1;2;18;32;8;0.118;8.2;0.56056;0.6538;0;0;Ursus.arctos;Ursus.spelaeus;18
1328;1;3;18;7;3;0.026;1.8;0.93328;0.251;0;0;Ursus.arctos;Panthera.spelaea;18
1329;1;4;18;8;2;0.029;2.1;0.66475;0.6652;0;0;Ursus.arctos;Panthera.leo;18
1330;1;5;18;12;3;0.044;3.1;0.63129;0.65089;0;0;Ursus.arctos;Panthera.pardus;18
1331;1;6;18;11;5;0.04;2.8;0.97324;0.10737;0;0;Ursus.arctos;Felis.silvestris;18
1332;1;7;18;30;11;0.11;7.7;0.98165;0.06226;0;0;Ursus.arctos;Crocuta.crocuta;18
1333;1;8;18;43;15;0.158;11.1;0.99547;0.02364;0;1;Ursus.arctos;Canis.lupus;18
1334;1;9;18;40;11;0.147;10.3;0.7473;0.45559;0;0;Ursus.arctos;Vulpes.vulpes;18
1335;1;10;18;2;0;0.007;0.5;0.54907;1;0;0;Ursus.arctos;Vulpes.lagopus;18
1336;1;11;18;11;1;0.04;2.8;0.15951;0.97208;0;0;Ursus.arctos;Meles.meles;18
1337;1;12;18;51;12;0.187;13.1;0.34585;0.83984;0;0;Ursus.arctos;Homo_neand;18
1338;1;13;18;0;0;0;0;1;1;0;0;Ursus.arctos;Homo.sapiens;18
1339;2;3;32;7;5;0.046;3.2;0.96847;0.14963;0;0;Ursus.spelaeus;Panthera.spelaea;18
1340;2;4;32;8;5;0.052;3.7;0.91786;0.2621;0;0;Ursus.spelaeus;Panthera.leo;18
1341;2;5;32;12;6;0.078;5.5;0.74124;0.49391;0;0;Ursus.spelaeus;Panthera.pardus;18
1342;2;6;32;11;6;0.072;5;0.83387;0.37634;0;0;Ursus.spelaeus;Felis.silvestris;18
1343;2;7;32;30;18;0.196;13.7;0.99008;0.03299;0;1;Ursus.spelaeus;Crocuta.crocuta;18
1344;2;8;32;43;26;0.281;19.7;0.99972;0.00171;0;1;Ursus.spelaeus;Canis.lupus;18
1345;2;9;32;40;22;0.261;18.3;0.98007;0.05907;0;0;Ursus.spelaeus;Vulpes.vulpes;18
1346;2;10;32;2;0;0.013;0.9;0.2911;1;0;0;Ursus.spelaeus;Vulpes.lagopus;18
1347;2;11;32;11;9;0.072;5;0.99881;0.01031;0;1;Ursus.spelaeus;Meles.meles;18
1348;2;12;32;51;20;0.333;23.3;0.06446;0.98042;0;0;Ursus.spelaeus;Homo_neand;18
1349;2;13;32;0;0;0;0;1;1;0;0;Ursus.spelaeus;Homo.sapiens;18
1350;3;4;7;8;0;0.011;0.8;0.41025;1;0;0;Panthera.spelaea;Panthera.leo;18
1351;3;5;7;12;1;0.017;1.2;0.65599;0.74918;0;0;Panthera.spelaea;Panthera.pardus;18
1352;3;6;7;11;0;0.016;1.1;0.28458;1;0;0;Panthera.spelaea;Felis.silvestris;18
1353;3;7;7;30;4;0.043;3;0.88577;0.3401;0;0;Panthera.spelaea;Crocuta.crocuta;18
1354;3;8;7;43;6;0.061;4.3;0.97312;0.16419;0;0;Panthera.spelaea;Canis.lupus;18
1355;3;9;7;40;4;0.057;4;0.64962;0.6599;0;0;Panthera.spelaea;Vulpes.vulpes;18
1356;3;10;7;2;1;0.003;0.2;0.9913;0.1913;0;0;Panthera.spelaea;Vulpes.lagopus;18
1357;3;11;7;11;1;0.016;1.1;0.69803;0.71542;0;0;Panthera.spelaea;Meles.meles;18
1358;3;12;7;51;3;0.073;5.1;0.0809;0.98644;0;0;Panthera.spelaea;Homo_neand;18
1359;3;13;7;0;0;0;0;1;1;0;0;Panthera.spelaea;Homo.sapiens;18
1360;4;5;8;12;0;0.02;1.4;0.20304;1;0;0;Panthera.leo;Panthera.pardus;18
1361;4;6;8;11;1;0.018;1.3;0.6324;0.76511;0;0;Panthera.leo;Felis.silvestris;18
1362;4;7;8;30;6;0.049;3.4;0.99075;0.05831;0;0;Panthera.leo;Crocuta.crocuta;18
1363;4;8;8;43;6;0.07;4.9;0.89248;0.33419;0;0;Panthera.leo;Canis.lupus;18
1364;4;9;8;40;5;0.065;4.6;0.75574;0.52725;0;0;Panthera.leo;Vulpes.vulpes;18
1365;4;10;8;2;0;0.003;0.2;0.78302;1;0;0;Panthera.leo;Vulpes.lagopus;18
1366;4;11;8;11;1;0.018;1.3;0.6324;0.76511;0;0;Panthera.leo;Meles.meles;18
1367;4;12;8;51;3;0.083;5.8;0.0296;0.99606;1;0;Panthera.leo;Homo_neand;18
1368;4;13;8;0;0;0;0;1;1;0;0;Panthera.leo;Homo.sapiens;18
1369;5;6;12;11;6;0.027;1.9;0.99984;0.00212;0;1;Panthera.pardus;Felis.silvestris;18
1370;5;7;12;30;9;0.073;5.1;0.99758;0.0157;0;1;Panthera.pardus;Crocuta.crocuta;18
1371;5;8;12;43;8;0.105;7.4;0.76566;0.47355;0;0;Panthera.pardus;Canis.lupus;18
1372;5;9;12;40;8;0.098;6.9;0.85395;0.34415;0;0;Panthera.pardus;Vulpes.vulpes;18
1373;5;10;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Vulpes.lagopus;18
1374;5;11;12;11;3;0.027;1.9;0.91428;0.2806;0;0;Panthera.pardus;Meles.meles;18
1375;5;12;12;51;9;0.125;8.7;0.69465;0.58245;0;0;Panthera.pardus;Homo_neand;18
1376;5;13;12;0;0;0;0;1;1;0;0;Panthera.pardus;Homo.sapiens;18
1377;6;7;11;30;6;0.067;4.7;0.88156;0.29901;0;0;Felis.silvestris;Crocuta.crocuta;18
1378;6;8;11;43;7;0.097;6.8;0.68593;0.57543;0;0;Felis.silvestris;Canis.lupus;18
1379;6;9;11;40;10;0.09;6.3;0.99893;0.01282;0;1;Felis.silvestris;Vulpes.vulpes;18
1380;6;10;11;2;0;0.004;0.3;0.70849;1;0;0;Felis.silvestris;Vulpes.lagopus;18
1381;6;11;11;11;4;0.025;1.7;0.98924;0.06279;0;0;Felis.silvestris;Meles.meles;18
1382;6;12;11;51;8;0.114;8;0.62537;0.65978;0;0;Felis.silvestris;Homo_neand;18
1383;6;13;11;0;0;0;0;1;1;0;0;Felis.silvestris;Homo.sapiens;18
1384;7;8;30;43;24;0.263;18.4;0.99896;0.00532;0;1;Crocuta.crocuta;Canis.lupus;18
1385;7;9;30;40;20;0.245;17.1;0.95002;0.12481;0;0;Crocuta.crocuta;Vulpes.vulpes;18
1386;7;10;30;2;1;0.012;0.9;0.81988;0.67702;0;0;Crocuta.crocuta;Vulpes.lagopus;18
1387;7;11;30;11;6;0.067;4.7;0.88156;0.29901;0;0;Crocuta.crocuta;Meles.meles;18
1388;7;12;30;51;20;0.312;21.9;0.22998;0.89943;0;0;Crocuta.crocuta;Homo_neand;18
1389;7;13;30;0;0;0;0;1;1;0;0;Crocuta.crocuta;Homo.sapiens;18
1390;8;9;43;40;27;0.351;24.6;0.9268;0.1693;0;0;Canis.lupus;Vulpes.vulpes;18
1391;8;10;43;2;1;0.018;1.2;0.62609;0.85466;0;0;Canis.lupus;Vulpes.lagopus;18
1392;8;11;43;11;10;0.097;6.8;0.99734;0.02658;0;1;Canis.lupus;Meles.meles;18
1393;8;12;43;51;28;0.448;31.3;0.05671;0.98518;0;0;Canis.lupus;Homo_neand;18
1394;8;13;43;0;0;0;0;1;1;0;0;Canis.lupus;Homo.sapiens;18
1395;9;10;40;2;1;0.016;1.1;0.67702;0.81988;0;0;Vulpes.vulpes;Vulpes.lagopus;18
1396;9;11;40;11;10;0.09;6.3;0.99893;0.01282;0;1;Vulpes.vulpes;Meles.meles;18
1397;9;12;40;51;28;0.416;29.1;0.36585;0.81331;0;0;Vulpes.vulpes;Homo_neand;18
1398;9;13;40;0;0;0;0;1;1;0;0;Vulpes.vulpes;Homo.sapiens;18
1399;10;11;2;11;0;0.004;0.3;0.70849;1;0;0;Vulpes.lagopus;Meles.meles;18
1400;10;12;2;51;0;0.021;1.5;0.07081;1;0;0;Vulpes.lagopus;Homo_neand;18
1401;10;13;2;0;0;0;0;1;1;0;0;Vulpes.lagopus;Homo.sapiens;18
1402;11;12;11;51;7;0.114;8;0.34022;0.86716;0;0;Meles.meles;Homo_neand;18
1403;11;13;11;0;0;0;0;1;1;0;0;Meles.meles;Homo.sapiens;18
1404;12;13;51;0;0;0;0;1;1;0;0;Homo_neand;Homo.sapiens;18
1405;1;2;18;33;8;0.121;8.5;0.50415;0.70434;0;0;Ursus.arctos;Ursus.spelaeus;19
1406;1;3;18;6;3;0.022;1.5;0.96551;0.17203;0;0;Ursus.arctos;Panthera.spelaea;19
1407;1;4;18;8;2;0.029;2.1;0.66475;0.6652;0;0;Ursus.arctos;Panthera.leo;19
1408;1;5;18;12;3;0.044;3.1;0.63129;0.65089;0;0;Ursus.arctos;Panthera.pardus;19
1409;1;6;18;11;5;0.04;2.8;0.97324;0.10737;0;0;Ursus.arctos;Felis.silvestris;19
1410;1;7;18;30;12;0.11;7.7;0.99596;0.01835;0;1;Ursus.arctos;Crocuta.crocuta;19
1411;1;8;18;41;14;0.151;10.5;0.98801;0.04808;0;1;Ursus.arctos;Canis.lupus;19
1412;1;9;18;39;10;0.143;10;0.60021;0.616;0;0;Ursus.arctos;Vulpes.vulpes;19
1413;1;10;18;2;0;0.007;0.5;0.54907;1;0;0;Ursus.arctos;Vulpes.lagopus;19
1414;1;11;18;11;1;0.04;2.8;0.15951;0.97208;0;0;Ursus.arctos;Meles.meles;19
1415;1;12;18;51;11;0.187;13.1;0.16016;0.94329;0;0;Ursus.arctos;Homo_neand;19
1416;1;13;18;1;1;0.004;0.3;1;0.25714;0;0;Ursus.arctos;Homo.sapiens;19
1417;2;3;33;6;5;0.04;2.8;0.99155;0.07542;0;0;Ursus.spelaeus;Panthera.spelaea;19
1418;2;4;33;8;5;0.054;3.8;0.90365;0.29169;0;0;Ursus.spelaeus;Panthera.leo;19
1419;2;5;33;12;6;0.081;5.7;0.70411;0.53792;0;0;Ursus.spelaeus;Panthera.pardus;19
1420;2;6;33;11;6;0.074;5.2;0.80621;0.4169;0;0;Ursus.spelaeus;Felis.silvestris;19
1421;2;7;33;30;19;0.202;14.1;0.99544;0.01721;0;1;Ursus.spelaeus;Crocuta.crocuta;19
1422;2;8;33;41;26;0.276;19.3;0.99981;0.00118;0;1;Ursus.spelaeus;Canis.lupus;19
1423;2;9;33;39;23;0.263;18.4;0.99351;0.02318;0;1;Ursus.spelaeus;Vulpes.vulpes;19
1424;2;10;33;2;0;0.013;0.9;0.27578;1;0;0;Ursus.spelaeus;Vulpes.lagopus;19
1425;2;11;33;11;9;0.074;5.2;0.99833;0.01354;0;1;Ursus.spelaeus;Meles.meles;19
1426;2;12;33;51;20;0.343;24;0.02785;0.99314;1;0;Ursus.spelaeus;Homo_neand;19
1427;2;13;33;1;1;0.007;0.5;1;0.47143;0;0;Ursus.spelaeus;Homo.sapiens;19
1428;3;4;6;8;0;0.01;0.7;0.46886;1;0;0;Panthera.spelaea;Panthera.leo;19
1429;3;5;6;12;1;0.015;1;0.72806;0.6913;0;0;Panthera.spelaea;Panthera.pardus;19
1430;3;6;6;11;0;0.013;0.9;0.34365;1;0;0;Panthera.spelaea;Felis.silvestris;19
1431;3;7;6;30;3;0.037;2.6;0.78897;0.51697;0;0;Panthera.spelaea;Crocuta.crocuta;19
1432;3;8;6;41;5;0.05;3.5;0.96571;0.20004;0;0;Panthera.spelaea;Canis.lupus;19
1433;3;9;6;39;4;0.048;3.3;0.83899;0.45271;0;0;Panthera.spelaea;Vulpes.vulpes;19
1434;3;10;6;2;1;0.002;0.2;0.99379;0.16522;0;0;Panthera.spelaea;Vulpes.lagopus;19
1435;3;11;6;11;1;0.013;0.9;0.76366;0.65635;0;0;Panthera.spelaea;Meles.meles;19
1436;3;12;6;51;2;0.062;4.4;0.04242;0.99527;1;0;Panthera.spelaea;Homo_neand;19
1437;3;13;6;1;0;0.001;0.1;0.91429;1;0;0;Panthera.spelaea;Homo.sapiens;19
1438;4;5;8;12;0;0.02;1.4;0.20304;1;0;0;Panthera.leo;Panthera.pardus;19
1439;4;6;8;11;1;0.018;1.3;0.6324;0.76511;0;0;Panthera.leo;Felis.silvestris;19
1440;4;7;8;30;6;0.049;3.4;0.99075;0.05831;0;0;Panthera.leo;Crocuta.crocuta;19
1441;4;8;8;41;6;0.067;4.7;0.92082;0.27256;0;0;Panthera.leo;Canis.lupus;19
1442;4;9;8;39;5;0.064;4.5;0.78227;0.49188;0;0;Panthera.leo;Vulpes.vulpes;19
1443;4;10;8;2;0;0.003;0.2;0.78302;1;0;0;Panthera.leo;Vulpes.lagopus;19
1444;4;11;8;11;1;0.018;1.3;0.6324;0.76511;0;0;Panthera.leo;Meles.meles;19
1445;4;12;8;51;3;0.083;5.8;0.0296;0.99606;1;0;Panthera.leo;Homo_neand;19
1446;4;13;8;1;0;0.002;0.1;0.88571;1;0;0;Panthera.leo;Homo.sapiens;19
1447;5;6;12;11;6;0.027;1.9;0.99984;0.00212;0;1;Panthera.pardus;Felis.silvestris;19
1448;5;7;12;30;8;0.073;5.1;0.9843;0.06598;0;0;Panthera.pardus;Crocuta.crocuta;19
1449;5;8;12;41;7;0.1;7;0.61423;0.63673;0;0;Panthera.pardus;Canis.lupus;19
1450;5;9;12;39;8;0.096;6.7;0.87743;0.30453;0;0;Panthera.pardus;Vulpes.vulpes;19
1451;5;10;12;2;0;0.005;0.3;0.68447;1;0;0;Panthera.pardus;Vulpes.lagopus;19
1452;5;11;12;11;2;0.027;1.9;0.7194;0.6054;0;0;Panthera.pardus;Meles.meles;19
1453;5;12;12;51;10;0.125;8.7;0.90002;0.30535;0;0;Panthera.pardus;Homo_neand;19
1454;5;13;12;1;0;0.002;0.2;0.82857;1;0;0;Panthera.pardus;Homo.sapiens;19
1455;6;7;11;30;6;0.067;4.7;0.88156;0.29901;0;0;Felis.silvestris;Crocuta.crocuta;19
1456;6;8;11;41;7;0.092;6.4;0.75643;0.49034;0;0;Felis.silvestris;Canis.lupus;19
1457;6;9;11;39;10;0.088;6.1;0.99923;0.00988;0;1;Felis.silvestris;Vulpes.vulpes;19
1458;6;10;11;2;0;0.004;0.3;0.70849;1;0;0;Felis.silvestris;Vulpes.lagopus;19
1459;6;11;11;11;4;0.025;1.7;0.98924;0.06279;0;0;Felis.silvestris;Meles.meles;19
1460;6;12;11;51;8;0.114;8;0.62537;0.65978;0;0;Felis.silvestris;Homo_neand;19
1461;6;13;11;1;0;0.002;0.2;0.84286;1;0;0;Felis.silvestris;Homo.sapiens;19
1462;7;8;30;41;22;0.251;17.6;0.99275;0.02622;0;1;Crocuta.crocuta;Canis.lupus;19
1463;7;9;30;39;19;0.239;16.7;0.91261;0.19283;0;0;Crocuta.crocuta;Vulpes.vulpes;19
1464;7;10;30;2;1;0.012;0.9;0.81988;0.67702;0;0;Crocuta.crocuta;Vulpes.lagopus;19
